station,epoch,unit,component,group,loss_n,loss_mean,loss_median,loss_min,loss_max,grad_norm_n,grad_norm_mean,grad_norm_median,grad_norm_min,grad_norm_max,ratio_base_n,ratio_base_mean,ratio_base_median,ratio_base_min,ratio_base_max,ratio_dual_base_n,ratio_dual_base_mean,ratio_dual_base_median,ratio_dual_base_min,ratio_dual_base_max,cosine_base_n,cosine_base_mean,cosine_base_median,cosine_base_min,cosine_base_max,cosine_dual_base_n,cosine_dual_base_mean,cosine_dual_base_median,cosine_dual_base_min,cosine_dual_base_max
Boston,50,batch,dual_base,excess,16,0.0024781773681752384,0.002340880921110511,0.001971558667719364,0.003357215551659465,16,0.0017322709237775743,0.0015801395475742242,0.00013901329178764662,0.003695229826519048,16,2.739997429093876,2.620553610203276,2.161870950593274,4.0358985101439036,16,1.0,1.0,1.0,1.0,16,0.9929286307841203,0.9983759823844292,0.9329075740580725,0.9997836046573594,16,1.0,1.0,1.0,1.0000000000000002
Boston,50,batch,dual_base,full,16,0.0024781773681752384,0.002340880921110511,0.001971558667719364,0.003357215551659465,16,0.03095473773904055,0.029741464642303317,0.01927184601216782,0.050595188905129755,16,2.1200937889051676,2.065520269678464,1.9578949884596604,2.6058211031758045,16,1.0,1.0,1.0,1.0,16,0.9909786917604835,0.993661653508676,0.9737190758321334,0.9977306971291361,16,1.0,1.0,0.9999999999999997,1.0000000000000002
Boston,50,batch,dual_base,shared,16,0.0024781773681752384,0.002340880921110511,0.001971558667719364,0.003357215551659465,16,0.02809647697025424,0.026831394823123387,0.017402047385678965,0.047789363024009206,16,2.1443430877797587,2.080861491002638,1.9420572728592564,2.7234690956015766,16,1.0,1.0,1.0,1.0,16,0.9903923795635599,0.9925962515875701,0.9743238391315262,0.9973612985941446,16,1.0,1.0,0.9999999999999996,1.0000000000000002
Boston,50,batch,dual_base,temporal,16,0.0024781773681752384,0.002340880921110511,0.001971558667719364,0.003357215551659465,16,0.00045628339424239517,0.00044546564189026656,0.00024374262980661517,0.0007471262539011504,16,2.061785538085215,2.017356208912577,1.7590438689829444,2.5526338128298853,16,1.0,1.0,1.0,1.0,16,0.9978861113424251,0.9992018463227095,0.9920271551329818,0.9999928116888586,16,1.0,1.0,0.9999999999999998,1.0000000000000004
Boston,50,batch,excess,excess,16,8.144060439008172e-05,6.999547258601524e-05,1.8219110643258318e-05,0.000183427517185919,16,0.0005518047738966995,0.0004858498596369184,4.1837166247256365e-05,0.0012683606263568761,16,0.8752192759907563,0.8114285472255663,0.5831712753376264,1.5241231873825705,16,0.31528493597996404,0.3096312453074953,0.2697530466273155,0.3776416041066965,16,0.9848950480222194,0.9951290630566549,0.87123917064879,0.9994271731573897,16,0.9983636131708717,0.9991983253210808,0.9895484915588243,0.9999120677995492
Boston,50,batch,excess,full,16,8.144060439008172e-05,6.999547258601524e-05,1.8219110643258318e-05,0.000183427517185919,16,0.0018883433156265835,0.001718531252901433,0.0002289755723219136,0.003949027589469797,16,0.1318844988489597,0.13933423785789611,0.018936290792455564,0.30204735707230906,16,0.061085406801043005,0.06743216650251505,0.009649157460278333,0.13476526157756255,16,0.376749031813843,0.37392554639612574,-0.07766989859789529,0.7058916313102939,16,0.4165858892074882,0.3859643131922737,-0.0868953918000149,0.7658938632481096
Boston,50,batch,excess,shared,16,8.144060439008172e-05,6.999547258601524e-05,1.8219110643258318e-05,0.000183427517185919,16,0.001793410417316468,0.001621766236891811,0.00022512099911058345,0.0038253005824932518,16,0.13924605803638002,0.14034604175058296,0.021676197946351995,0.3147354540286958,16,0.06356498075016306,0.06776094342456065,0.011135785633320601,0.13820913246103786,16,0.42459025180017285,0.4318540676765301,-0.09539789713561977,0.758721932806195,16,0.46049721553265055,0.4405328191238762,-0.10671424780649227,0.8079126093762821
Boston,50,batch,excess,temporal,16,8.144060439008172e-05,6.999547258601524e-05,1.8219110643258318e-05,0.000183427517185919,16,1.9359977354597578e-05,1.8704756611978872e-05,2.597990847641026e-06,4.592026983837482e-05,16,0.08924137171619755,0.07533719639641084,0.014083846357404879,0.21347546891089586,16,0.042516314850393214,0.03856782455247138,0.007355375025983015,0.09634755793757523,16,0.3912738298679733,0.41697573145448996,-0.19553582186735075,0.6893274535717867,16,0.41027837214615603,0.4265130373801542,-0.2925724752257472,0.7323947421378897
Boston,50,batch,gate,excess,16,0.0007347927621594863,0.0007977452187333256,0.00040895064012147486,0.0013601247919723392,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
Boston,50,batch,gate,full,16,0.0007347927621594863,0.0007977452187333256,0.00040895064012147486,0.0013601247919723392,16,0.008714748948493833,0.007114691449905862,0.0035360007701839623,0.0288644259586532,16,0.5735436353723276,0.4926623696652859,0.2819018573686694,1.4866142793764339,16,0.26411053389695305,0.24146314919902673,0.13806892440803065,0.5704974441893366,16,0.21066503915593238,0.17197053835121748,-0.3039457844662874,0.6847789171845301,16,0.31201455899332264,0.3087029624309742,-0.23981441752771862,0.819171297966039
Boston,50,batch,gate,shared,16,0.0007347927621594863,0.0007977452187333256,0.00040895064012147486,0.0013601247919723392,16,0.008600388984943858,0.007059520500003068,0.0035154749601987874,0.028507633581095895,16,0.6333173251532246,0.5557856004105609,0.30767095392493987,1.6246221781161319,16,0.28771328911051086,0.2707320328491767,0.1489503235948359,0.596526753595225,16,0.23637163771946715,0.19535488661009973,-0.34287772762431135,0.7629811563838492,16,0.33991989859512256,0.34601292541992423,-0.27439471796539694,0.8702985389096123
Boston,50,batch,gate,temporal,16,0.0007347927621594863,0.0007977452187333256,0.00040895064012147486,0.0013601247919723392,16,8.009016881190639e-05,5.199587959046503e-05,7.173101090021209e-06,0.000325033406742219,16,0.3439872125800809,0.24034359189597504,0.0312500775565466,1.1105101179582573,16,0.15998057530346313,0.11858611110579367,0.01561524030227786,0.43504482012918666,16,0.03820248731007489,0.40355037954756007,-0.9562290017222703,0.9179864620412165,16,0.060629669347919274,0.42132774760908487,-0.9537872454048214,0.9459897262494836
Boston,50,batch,tail,excess,16,0.0031325087693403475,0.002862986526452005,0.0010234860237687826,0.0070035215467214584,16,0.012741345484538324,0.012187657253372432,0.0011238324694066674,0.02397521110526851,16,20.26620827405684,20.000313138579067,19.80724164519724,22.826618201466278,16,7.570704484399037,7.626694136345193,4.907765047959789,10.55873302483761,16,0.9996126962663026,0.9999716387859867,0.996881489605273,0.9999970349452689,16,0.9927349823952222,0.9982481661112858,0.9278135280248874,0.9998348556345411
Boston,50,batch,tail,full,16,0.0031325087693403475,0.002862986526452005,0.0010234860237687826,0.0070035215467214584,16,0.08140488233703197,0.0735642095306748,0.021829312092240587,0.1648496758273348,16,5.553833822660563,5.1580577465640065,1.6410064237933473,11.157818583317685,16,2.584456785418315,2.5270656576620647,0.8330682844257212,4.978313184365388,16,0.5987557270306794,0.5725068504540822,0.3250324890902137,0.8142813186605333,16,0.6370876110163639,0.6152236967496221,0.32116825016673606,0.8618189621406311
Boston,50,batch,tail,shared,16,0.0031325087693403475,0.002862986526452005,0.0010234860237687826,0.0070035215467214584,16,0.07794446173588716,0.07011788606231796,0.020937375437092866,0.15957013601275388,16,5.923126239711305,5.501679125120561,1.7465469474537787,11.667119999795526,16,2.722023153148183,2.619229525629741,0.8906094758684987,5.123358404177576,16,0.6170355291832275,0.6083242517258249,0.35073062360535057,0.8342223266427987,16,0.6560650648107063,0.632992710384576,0.34617453167391155,0.8774888402648914
Boston,50,batch,tail,temporal,16,0.0031325087693403475,0.002862986526452005,0.0010234860237687826,0.0070035215467214584,16,0.0010549471158315697,0.0009855706602382049,0.0003135536920863812,0.002139136173038174,16,4.827182024947268,4.798424245576227,1.4506445722361858,9.80200041173525,16,2.3285426192185334,2.4770011405977757,0.7508109252601868,4.423921902558218,16,0.6912316506430896,0.6796411837919669,0.3909006977001783,0.9255460781867703,16,0.7088223888139895,0.6985729044829909,0.3857266174649484,0.9122587956152062
CBBT,0,accum4,amp_true,excess,4,0.012678107217652723,0.013091461383737624,0.00927728705573827,0.015252219047397375,4,0.0150284182533727,0.015209225917058663,0.011777686424797937,0.017917534754575536,4,27.812231246381835,28.446246746968207,21.69387370895998,32.662557782630934,4,8.792306488775301,8.932710066596012,8.096052257982173,9.20775356392701,4,0.9963893218723786,0.9961122254857092,0.995907249738042,0.9974255867800539,4,0.9979648647983436,0.9978866903772763,0.9974525475023279,0.9986335309364938
CBBT,0,accum4,amp_true,full,4,0.012678107217652723,0.013091461383737624,0.00927728705573827,0.015252219047397375,4,0.0150284182533727,0.015209225917058663,0.011777686424797937,0.017917534754575536,4,0.08807418484691255,0.0900224636104409,0.06859393095115912,0.10365788121560933,4,0.04526661264112581,0.0462585217391736,0.03499393112726251,0.05355547595889353,4,0.0031544829318788377,0.0031554234945291924,0.0031421146451527018,0.0031649700933042645,4,0.0051106943756781716,0.005161202094368246,0.004311334047479151,0.005809039266497042
CBBT,0,accum4,amp_true,shared,4,0.012678107217652723,0.013091461383737624,0.00927728705573827,0.015252219047397375,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,amp_true,temporal,4,0.012678107217652723,0.013091461383737624,0.00927728705573827,0.015252219047397375,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,base,excess,4,0.02587557735387236,0.0255992254242301,0.02427827101200819,0.028025587555021048,4,0.0005383458572575037,0.0005457343796632511,0.0004729664292238925,0.0005889482404796199,4,1.0,1.0,1.0,1.0,4,0.3211321809391001,0.31482359637371526,0.28168620560987584,0.37319532539909406,4,1.0,1.0,0.9999999999999999,1.0,4,0.9990593129964893,0.9991975175432899,0.9984508207637682,0.9993913961356095
CBBT,0,accum4,base,full,4,0.02587557735387236,0.0255992254242301,0.02427827101200819,0.028025587555021048,4,0.17001709338174278,0.1722770930398902,0.14990989197968457,0.18560429546750612,4,1.0,1.0,1.0,1.0,4,0.5135853187721068,0.5137622168084746,0.5101607480722925,0.5166560933991855,4,1.0,1.0,0.9999999999999998,1.0000000000000004,4,0.9999908171736285,0.9999915657607159,0.9999850537861599,0.9999950833869227
CBBT,0,accum4,base,shared,4,0.02587557735387236,0.0255992254242301,0.02427827101200819,0.028025587555021048,4,0.11106459836563315,0.11251554353163865,0.09802651025581684,0.12120079614343844,4,1.0,1.0,1.0,1.0,4,0.5135345214355154,0.5137513720531012,0.5100640044694559,0.5165713371664031,4,1.0,1.0,0.9999999999999999,1.0,4,0.9999958538475324,0.9999960556832775,0.9999936633227576,0.999997640700817
CBBT,0,accum4,base,temporal,4,0.02587557735387236,0.0255992254242301,0.02427827101200819,0.028025587555021048,4,0.004538123472922295,0.004596360207373968,0.0040093086631267,0.004950464813814545,4,1.0,1.0,1.0,1.0,4,0.5135961684647675,0.5138230978311953,0.5101082825814625,0.5166301956152171,4,0.9999999999999999,1.0,0.9999999999999997,1.0000000000000002,4,0.9999970905242694,0.9999972105540946,0.9999956010885424,0.9999983399003461
CBBT,0,accum4,body,excess,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,body,full,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.16097738775303902,0.16330342279528715,0.1426172948517792,0.17468541056980266,4,0.9471072848768174,0.946262312786623,0.9357259592142211,0.9601785547198023,4,0.4863968457891984,0.4861467274090708,0.48344851857982507,0.4898454097588269,4,0.9999810664077617,0.9999816476937734,0.9999755456830794,0.9999854245604209,4,0.9999817441637764,0.9999806335180124,0.9999773158154612,0.9999883938036198
CBBT,0,accum4,body,shared,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.1051888210269497,0.10669587455619298,0.09332012377799029,0.11404341121742252,4,0.9473817949174105,0.9464673463589295,0.9360871522822074,0.9605053346695753,4,0.4864890514582886,0.4862406082793027,0.4835557919587103,0.4899191973158385,4,0.9999861698227304,0.9999868791949906,0.9999774276532067,0.9999934932477337,4,0.9999955786717204,0.9999957385322364,0.9999933106355199,0.9999975269868886
CBBT,0,accum4,body,temporal,4,0.022855272400192916,0.022539435187354684,0.02191705908626318,0.024425160139799118,4,0.004297081892954092,0.0043578257217007366,0.00381543723118556,0.004657238897229336,4,0.9471594886751558,0.9462063379806198,0.9358774197578501,0.9603478589815335,4,0.48643331347167185,0.48617466120973507,0.4835025344413627,0.4898813970258546,4,0.9999904809545057,0.9999908569331352,0.9999845075957582,0.999995702355994,4,0.9999968865322396,0.9999969691525582,0.9999953376721855,0.9999982701516568
CBBT,0,accum4,dual_base,excess,4,0.05193878337740898,0.051393838599324226,0.048906370997428894,0.05606108531355858,4,0.0016978617698160299,0.0016952865752324355,0.0014534411094489859,0.0019474328193502628,4,3.147392249939717,3.179978719402346,2.6795619664597963,3.5500495944943786,4,1.0,1.0,1.0,1.0,4,0.9990593129964893,0.9991975175432899,0.9984508207637682,0.9993913961356095,4,1.0,1.0,1.0,1.0
CBBT,0,accum4,dual_base,full,4,0.05193878337740898,0.051393838599324226,0.048906370997428894,0.05606108531355858,4,0.3309984319864506,0.3355619800777864,0.29258223121920696,0.36028753657102264,4,1.9471425211716147,1.9464400600341525,1.9355234802725283,1.960166484345626,4,1.0,1.0,1.0,1.0,4,0.9999908171736285,0.9999915657607159,0.9999850537861599,0.9999950833869227,4,1.0,1.0,0.9999999999999999,1.0000000000000004
CBBT,0,accum4,dual_base,shared,4,0.05193878337740898,0.051393838599324226,0.048906370997428894,0.05606108531355858,4,0.2162473250903578,0.21919940066098925,0.19136458852795638,0.2352259105114963,4,1.947336551974561,1.9464834445914012,1.9358410505030983,1.9605382682123433,4,1.0,1.0,1.0,1.0,4,0.9999958538475324,0.9999960556832775,0.9999936633227576,0.999997640700817,4,1.0,1.0,0.9999999999999997,1.0000000000000002
CBBT,0,accum4,dual_base,temporal,4,0.05193878337740898,0.051393838599324226,0.048906370997428894,0.05606108531355858,4,0.008834910686532194,0.00895364151847593,0.007825329836429177,0.009607029872747736,4,1.9471027004670813,1.9462111031897766,1.9356205047387391,1.9603680907500332,4,1.0,1.0,1.0,1.0,4,0.9999970905242694,0.9999972105540946,0.9999956010885424,0.9999983399003461,4,1.0,1.0,0.9999999999999999,1.0000000000000002
CBBT,0,accum4,excess,excess,4,0.0004898064780718414,0.0005050518921052571,0.00035025933175347745,0.0005988627963233739,4,0.0005801092110489036,0.000582330365659938,0.0004562154449773554,0.0006995606678983831,4,1.0743663269587311,1.0909424105619676,0.8403246520961376,1.275255834614851,4,0.3396522455467601,0.3428908864863146,0.3136052319798986,0.35922197723451277,4,0.9979574883901532,0.9982652028521393,0.9965923712372128,0.9987071766191213,4,0.9997847508221863,0.9998115184759175,0.9996370699405566,0.9998788963963537
CBBT,0,accum4,excess,full,4,0.0004898064780718414,0.0005050518921052571,0.00035025933175347745,0.0005988627963233739,4,0.0005801092110489036,0.000582330365659938,0.0004562154449773554,0.0006995606678983831,4,0.0034021956083302033,0.0034523028489063684,0.0026570252936723043,0.004047151441835771,4,0.0017485795034006364,0.0017739112744009653,0.0013555100114668653,0.0020909854533337504,4,0.0031594501820095327,0.0031622551269963484,0.003144253717958207,0.0031690367560872255,4,0.00511988841086092,0.005169094979594024,0.004321364105345002,0.0058199995789106305
CBBT,0,accum4,excess,shared,4,0.0004898064780718414,0.0005050518921052571,0.00035025933175347745,0.0005988627963233739,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,excess,temporal,4,0.0004898064780718414,0.0005050518921052571,0.00035025933175347745,0.0005988627963233739,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,gate,excess,4,0.0044566430151462555,0.0044231354258954525,0.003954029176384211,0.005026272032409906,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,gate,full,4,0.0044566430151462555,0.0044231354258954525,0.003954029176384211,0.005026272032409906,4,0.0011637939607497074,0.001237395778247007,0.000566551231204826,0.0016138330552999888,4,0.007010248757459198,0.0069989929352424814,0.003277655159105526,0.010765354000246306,4,0.003594023619214819,0.0035834233388127032,0.001693420510013147,0.005515827289220722,4,-0.0003045797319689391,-0.0005311228584002553,-0.002930179910772012,0.0027741066996967655,4,0.0016483853357917052,0.0015323785121920674,0.0007984553872402169,0.00273032893154247
CBBT,0,accum4,gate,shared,4,0.0044566430151462555,0.0044231354258954525,0.003954029176384211,0.005026272032409906,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,gate,temporal,4,0.0044566430151462555,0.0044231354258954525,0.003954029176384211,0.005026272032409906,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,accum4,tail,excess,4,0.1661497657187283,0.16604885086417198,0.13927901349961758,0.19322234764695168,4,0.003762315774339553,0.00373252131161884,0.0031822607179238104,0.004401959756196722,4,6.967953687786704,7.101287082305921,5.904053458599753,7.765187127935221,4,2.213529616436939,2.1964158599064723,2.187346097918722,2.2739406480160906,4,0.9983287425540713,0.9987970371801775,0.9965576825130105,0.99916321334292,4,0.9996129982421614,0.9998325237636864,0.9989231069014736,0.9998638385397991
CBBT,0,accum4,tail,full,4,0.1661497657187283,0.16604885086417198,0.13927901349961758,0.19322234764695168,4,1.1833646777399531,1.1725474652636967,1.005415135030738,1.3829486454016808,4,6.941040010126411,7.0789279776287275,5.899246898779639,7.70705718646855,4,3.5665677724427836,3.6374044106308014,3.009564210944572,3.981898057564959,4,0.9978882077460675,0.9984490272217394,0.995673255856539,0.9989815206842523,4,0.9977742381798171,0.9983529422162392,0.9954750862734743,0.9989159820133164
CBBT,0,accum4,tail,shared,4,0.1661497657187283,0.16604885086417198,0.13927901349961758,0.19322234764695168,4,0.7723389624740504,0.7640698247503369,0.6553246888864724,0.9058915115090557,4,6.934552189734186,7.079740751303843,5.8935439450156695,7.6851833113133825,4,3.562916966354707,3.6378189104066703,3.006084625111407,3.9699454194940795,4,0.9966816148503395,0.9975665149661406,0.993175083339521,0.9984183461295557,4,0.9965113803825201,0.9974282894444737,0.992870443859029,0.9983184987821037
CBBT,0,accum4,tail,temporal,4,0.1661497657187283,0.16604885086417198,0.13927901349961758,0.19322234764695168,4,0.03159665297043723,0.031244776201666893,0.026877168220973673,0.03701989125744148,4,6.94396848745402,7.090877580488436,5.899642775067542,7.6944760137716655,4,3.568177324096605,3.644027002200566,3.0094566438338375,3.975198648151451,4,0.997551141762863,0.998283338350554,0.994709610623666,0.9989282797266779,4,0.9974342774661643,0.9981802097627102,0.994492984994092,0.9988837053451449
CBBT,0,batch,amp_true,excess,16,0.012678107217652723,0.013520448002964258,0.003834121860563755,0.02194000966846943,16,0.015099070906824583,0.016177081819167737,0.005673921678351559,0.02447993523702625,16,27.934037338783533,28.475569772575483,13.44203353278526,40.8977307215139,16,8.781427205825594,8.642217775962957,7.219142586894552,10.356212190013743,16,0.9905000745445175,0.9925802353830719,0.9717703194273074,0.9962814427069895,16,0.9936648779983721,0.9953527138704985,0.9858267365172096,0.9972825481879779
CBBT,0,batch,amp_true,full,16,0.012678107217652723,0.013520448002964258,0.003834121860563755,0.02194000966846943,16,0.015099070906824583,0.016177081819167737,0.005673921678351559,0.02447993523702625,16,0.08835126527351225,0.09054923173635607,0.04225983783033644,0.13019367568963086,16,0.04544876266139994,0.04654297175351255,0.021311877423979022,0.06784256726721523,16,0.0031328238140425676,0.003144556847687244,0.002999497561396663,0.0031715584400177676,16,0.005063000265630554,0.005440320980627161,0.0029145985282227585,0.006593741525306819
CBBT,0,batch,amp_true,shared,16,0.012678107217652723,0.013520448002964258,0.003834121860563755,0.02194000966846943,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,batch,amp_true,temporal,16,0.012678107217652723,0.013520448002964258,0.003834121860563755,0.02194000966846943,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,batch,base,excess,16,0.02587557735387236,0.02507304958999157,0.020591776818037033,0.030821433290839195,16,0.0005386713967493181,0.0005934604794512368,0.0002633492731055068,0.0006683120228788297,16,1.0,1.0,1.0,1.0,16,0.33300204540998685,0.2986374420978623,0.2508934729767205,0.5370573261320163,16,1.0,1.0,0.9999999999999998,1.0000000000000002,16,0.9982145611702069,0.998827525904175,0.9903446805191427,0.99936430248886
CBBT,0,batch,base,full,16,0.02587557735387236,0.02507304958999157,0.020591776818037033,0.030821433290839195,16,0.17015568480365595,0.18700309759674366,0.08531929165080744,0.210299478509176,16,1.0,1.0,1.0,1.0,16,0.5133242503502035,0.5140113121309997,0.5043057076920485,0.5210895760324438,16,1.0,1.0000000000000002,0.9999999999999998,1.0000000000000004,16,0.9999791714852807,0.9999852414661998,0.9999132684747905,0.9999933014029112
CBBT,0,batch,base,shared,16,0.02587557735387236,0.02507304958999157,0.020591776818037033,0.030821433290839195,16,0.11119750435235481,0.1221382954182222,0.05612286576540271,0.13713064895730434,16,1.0,1.0,1.0,1.0,16,0.5132656050460643,0.5137451335387357,0.504291263873916,0.5211261862516411,16,1.0,1.0,0.9999999999999997,1.0000000000000002,16,0.9999892373458121,0.9999914829419949,0.9999570011473778,0.9999947891595736
CBBT,0,batch,base,temporal,16,0.02587557735387236,0.02507304958999157,0.020591776818037033,0.030821433290839195,16,0.004542546440097842,0.004982849852372622,0.002282797213160043,0.005589225546394165,16,1.0,1.0,1.0,1.0,16,0.5133374169831757,0.5137736948461896,0.5043622609016936,0.5212514297513844,16,1.0,1.0,0.9999999999999998,1.0000000000000002,16,0.9999918040358666,0.9999932348465917,0.9999668879560751,0.9999959019557454
CBBT,0,batch,body,excess,16,0.022855272400192916,0.022668628953397274,0.01897033303976059,0.027045821771025658,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,batch,body,full,16,0.022855272400192916,0.022668628953397274,0.01897033303976059,0.027045821771025658,16,0.1611100383470431,0.17350502974035226,0.08047636958523043,0.1963055711395262,16,0.948163836043628,0.9452090080184936,0.9195070666199509,0.9829727272170127,16,0.4866434160673352,0.4858481005060301,0.4791455475038262,0.4957187568411585,16,0.9999679574795631,0.9999740491139548,0.9998813596845186,0.9999837278921919,16,0.9999712613010001,0.9999755659308672,0.9999226722663069,0.999989681278545
CBBT,0,batch,body,shared,16,0.022855272400192916,0.022668628953397274,0.01897033303976059,0.027045821771025658,16,0.10531628286963268,0.11329831627395706,0.05303509870705048,0.12853602869548214,16,0.9484938238724347,0.9463236424161545,0.9191430454287088,0.9829739988090148,16,0.486757935665209,0.48620763449147253,0.4789895098839819,0.4957052002145953,16,0.9999683646270815,0.9999769200989446,0.9998375732896324,0.9999909700376601,16,0.9999885882734836,0.9999907998809057,0.9999547735031877,0.9999947248943931
CBBT,0,batch,body,temporal,16,0.022855272400192916,0.022668628953397274,0.01897033303976059,0.027045821771025658,16,0.00430130978989237,0.004620713656149356,0.0021533254535797118,0.0052651784725033625,16,0.9482284601595361,0.9463858443556823,0.9188034411439656,0.9828376284213973,16,0.48668953340540677,0.48621168860665365,0.47892760735678397,0.49570620836987456,16,0.9999759987153509,0.9999811530358198,0.9998774182915969,0.9999928030395636,16,0.9999913689457942,0.9999925567870094,0.9999664077186978,0.9999956991209394
CBBT,0,batch,dual_base,excess,16,0.05193878337740898,0.05038207024335861,0.04192107543349266,0.061885107308626175,16,0.0016994400611912465,0.0018992995052794074,0.0007859550646155476,0.0023910110934753375,16,3.1321875529195427,3.3490004129840507,1.8619986197789729,3.9857553412431197,16,1.0,1.0,1.0,1.0,16,0.9982145611702069,0.998827525904175,0.9903446805191427,0.99936430248886,16,1.0,1.0,0.9999999999999998,1.0000000000000002
CBBT,0,batch,dual_base,full,16,0.05193878337740898,0.05038207024335861,0.04192107543349266,0.061885107308626175,16,0.33127040309822053,0.3604123973335118,0.16587819223308506,0.406628296079229,16,1.9482277172542377,1.9454825316556754,1.919055851421865,1.9829242159016858,16,1.0,1.0,1.0,1.0,16,0.9999791714852807,0.9999852414661998,0.9999132684747905,0.9999933014029112,16,1.0,1.0,0.9999999999999997,1.0000000000000002
CBBT,0,batch,dual_base,shared,16,0.05193878337740898,0.05038207024335861,0.04192107543349266,0.061885107308626175,16,0.21650700038057633,0.2354003941763882,0.10918674897921729,0.26512315995646324,16,1.948448450938729,1.9464909671752308,1.9189210336805462,1.9829810104543515,16,1.0,1.0,1.0,1.0,16,0.9999892373458121,0.9999914829419949,0.9999570011473778,0.9999947891595736,16,1.0,1.0,0.9999999999999996,1.0000000000000004
CBBT,0,batch,dual_base,temporal,16,0.05193878337740898,0.05038207024335861,0.04192107543349266,0.061885107308626175,16,0.008843540762461563,0.009601915412830554,0.004437549741694512,0.01080802728068274,16,1.9481763438834965,1.946383137219376,1.9184599656195844,1.9827018742683296,16,1.0,1.0,1.0,1.0,16,0.9999918040358666,0.9999932348465917,0.9999668879560751,0.9999959019557454,16,1.0,1.0,0.9999999999999998,1.0000000000000004
CBBT,0,batch,excess,excess,16,0.0004898064780718414,0.000540165783604607,0.0001503101084381342,0.0008707247907295823,16,0.0005809753012144243,0.000653548380001048,0.00018216117712334344,0.0008935999192301843,16,1.0673585341451082,1.1758323090285454,0.43155630092782893,1.4929046386595821,16,0.33389980916994944,0.3510771581350034,0.23177047305172357,0.37456002961635854,16,0.9961081747663112,0.9972606342144026,0.9820385993508403,0.9988184239067757,16,0.9995521156204801,0.9996916851371975,0.9984755777650699,0.9999230879992133
CBBT,0,batch,excess,full,16,0.0004898064780718414,0.000540165783604607,0.0001503101084381342,0.0008707247907295823,16,0.0005809753012144243,0.000653548380001048,0.00018216117712334344,0.0008935999192301843,16,0.0033766909349113162,0.0037293073518211203,0.0013567515099101985,0.0047525067756130105,16,0.001737237403075493,0.0019199532143161203,0.000684217530367518,0.0024764817407955,16,0.0031505197678670244,0.0031580552798630866,0.00303119196487312,0.0031796346560260527,16,0.00509187392630623,0.00546700412050601,0.0029476338592890334,0.006611200004886356
CBBT,0,batch,excess,shared,16,0.0004898064780718414,0.000540165783604607,0.0001503101084381342,0.0008707247907295823,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,batch,excess,temporal,16,0.0004898064780718414,0.000540165783604607,0.0001503101084381342,0.0008707247907295823,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
CBBT,0,batch,gate,excess,16,0.0044566430151462555,0.0042891050688922405,0.0033508925698697567,0.00629956042394042,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0,,,,,0,,,,
