station,epoch,unit,component,group,weight,weighted_loss_n,weighted_loss_mean,weighted_loss_median,weighted_loss_min,weighted_loss_max,weighted_grad_norm_n,weighted_grad_norm_mean,weighted_grad_norm_median,weighted_grad_norm_min,weighted_grad_norm_max,weighted_ratio_base_n,weighted_ratio_base_mean,weighted_ratio_base_median,weighted_ratio_base_min,weighted_ratio_base_max,weighted_ratio_dual_base_n,weighted_ratio_dual_base_mean,weighted_ratio_dual_base_median,weighted_ratio_dual_base_min,weighted_ratio_dual_base_max
CBBT,50,accum4,excess,shared,2.0,4,0.0001010524619005082,0.00010204289173998404,6.885654102006811e-05,0.00013126752310199663,4,0.0015335759773454877,0.0014633669044397503,0.0004402931037772281,0.0027672769967252214,4,0.1198278771561345,0.12109559348489216,0.028849273006022715,0.20827104864873094,4,0.05673235439043328,0.05692337855437116,0.013949990135385183,0.09913267031760564
CBBT,50,accum4,excess,temporal,2.0,4,0.0001010524619005082,0.00010204289173998404,6.885654102006811e-05,0.00013126752310199663,4,1.310274147110533e-05,1.159135945707537e-05,1.6031994509937404e-06,2.7625047519276844e-05,4,0.07759029015141508,0.07350876078311823,0.007949943623782358,0.15539369541564155,4,0.03667917585787892,0.03447015451404053,0.003846765650512379,0.07392962875292226
CBBT,50,accum4,gate,excess,0.5,4,0.0002779807177830662,0.00026063441418955335,0.00022639031885773875,0.0003642637238954194,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0
CBBT,50,accum4,gate,full,0.5,4,0.0002779807177830662,0.00026063441418955335,0.00022639031885773875,0.0003642637238954194,4,0.003115441049564894,0.0031930972199713014,0.002733067565981193,0.0033425021923357803,4,0.2203740497514457,0.23276241540808748,0.16381598138180442,0.2521553868078034,4,0.10535539653716074,0.11106650355508138,0.07965478783113145,0.11963379120734874
CBBT,50,accum4,gate,shared,0.5,4,0.0002779807177830662,0.00026063441418955335,0.00022639031885773875,0.0003642637238954194,4,0.0030820553168007837,0.003150825670664855,0.002721729642232635,0.0033048402836407882,4,0.23825789136686407,0.25092399321096237,0.17833556970059194,0.27284800934493963,4,0.11295872375802667,0.1187324740055477,0.08623369599615885,0.1281362510248524
CBBT,50,accum4,gate,temporal,0.5,4,0.0002779807177830662,0.00026063441418955335,0.00022639031885773875,0.0003642637238954194,4,3.162482620368075e-05,3.5113800011293276e-05,1.531940580476927e-05,4.0952298987367176e-05,4,0.1883025608973503,0.2148192022566039,0.07596585217283451,0.24760598690335897,4,0.08888671341066083,0.10172568170833046,0.036757849436337205,0.11533764078964519
CBBT,50,accum4,tail,excess,0.01,4,1.4396010228665546e-05,1.4288825404946692e-05,1.102947018807754e-05,1.797691991669126e-05,4,8.316746430558279e-05,6.838141997252267e-05,2.2356342433868185e-05,0.00017355067484341766,4,0.2060584359194085,0.20544862847701434,0.20476939942600467,0.20856708729760062,4,0.12273272460506288,0.10389730665242586,0.07895266007668612,0.20418362503871365
CBBT,50,accum4,tail,excess,0.025,4,3.5990025571663865e-05,3.5722063512366733e-05,2.757367547019385e-05,4.494229979172815e-05,4,0.000207918660763957,0.00017095354993130666,5.589085608467046e-05,0.0004338766871085442,4,0.5151460897985213,0.5136215711925358,0.5119234985650117,0.5214177182440015,4,0.3068318115126572,0.2597432666310647,0.19738165019171533,0.5104590625967841
CBBT,50,accum4,tail,excess,0.05,4,7.198005114332773e-05,7.144412702473347e-05,5.51473509403877e-05,8.98845995834563e-05,4,0.000415837321527914,0.0003419070998626133,0.00011178171216934092,0.0008677533742170884,4,1.0302921795970426,1.0272431423850716,1.0238469971300235,1.042835436488003,4,0.6136636230253144,0.5194865332621293,0.39476330038343066,1.0209181251935682
CBBT,50,accum4,tail,excess,0.1,4,0.00014396010228665546,0.00014288825404946693,0.0001102947018807754,0.0001797691991669126,4,0.000831674643055828,0.0006838141997252266,0.00022356342433868184,0.0017355067484341768,4,2.060584359194085,2.0544862847701433,2.047693994260047,2.085670872976006,4,1.2273272460506288,1.0389730665242587,0.7895266007668613,2.0418362503871363
CBBT,50,accum4,tail,full,0.01,4,1.4396010228665546e-05,1.4288825404946692e-05,1.102947018807754e-05,1.797691991669126e-05,4,0.0004081897646678449,0.00037249589327485635,0.00032933490297795204,0.0005584323691437146,4,0.028728340414600064,0.028432020036766772,0.01973984141707304,0.03830948016779368,4,0.013740067611137085,0.013495134212179495,0.009598409548531282,0.018371592471658066
CBBT,50,accum4,tail,full,0.025,4,3.5990025571663865e-05,3.5722063512366733e-05,2.757367547019385e-05,4.494229979172815e-05,4,0.001020474411669612,0.0009312397331871409,0.00082333725744488,0.0013960809228592864,4,0.07182085103650017,0.07108005009191692,0.0493496035426826,0.09577370041948421,4,0.034350169027842714,0.03373783553044874,0.023996023871328206,0.04592898117914517
CBBT,50,accum4,tail,full,0.05,4,7.198005114332773e-05,7.144412702473347e-05,5.51473509403877e-05,8.98845995834563e-05,4,0.002040948823339224,0.0018624794663742819,0.00164667451488976,0.002792161845718573,4,0.14364170207300034,0.14216010018383385,0.0986992070853652,0.19154740083896843,4,0.06870033805568543,0.06747567106089748,0.04799204774265641,0.09185796235829034
CBBT,50,accum4,tail,full,0.1,4,0.00014396010228665546,0.00014288825404946693,0.0001102947018807754,0.0001797691991669126,4,0.004081897646678448,0.0037249589327485637,0.00329334902977952,0.005584323691437146,4,0.2872834041460007,0.2843202003676677,0.1973984141707304,0.38309480167793686,4,0.13740067611137086,0.13495134212179496,0.09598409548531282,0.1837159247165807
CBBT,50,accum4,tail,shared,0.01,4,1.4396010228665546e-05,1.4288825404946692e-05,1.102947018807754e-05,1.797691991669126e-05,4,0.00039385026034716197,0.0003625688572526063,0.0003219125191939793,0.000528350807689456,4,0.030308172781246877,0.030187634731901926,0.02109263595230527,0.039764785708878383,4,0.014376159840442836,0.014189071502169848,0.010199288675402738,0.018927207682028914
CBBT,50,accum4,tail,shared,0.025,4,3.5990025571663865e-05,3.5722063512366733e-05,2.757367547019385e-05,4.494229979172815e-05,4,0.000984625650867905,0.0009064221431315158,0.0008047812979849483,0.00132087701922364,4,0.0757704319531172,0.07546908682975481,0.05273158988076318,0.09941196427219597,4,0.03594039960110709,0.035472678755424626,0.025498221688506847,0.04731801920507228
CBBT,50,accum4,tail,shared,0.05,4,7.198005114332773e-05,7.144412702473347e-05,5.51473509403877e-05,8.98845995834563e-05,4,0.00196925130173581,0.0018128442862630316,0.0016095625959698966,0.00264175403844728,4,0.1515408639062344,0.15093817365950962,0.10546317976152636,0.19882392854439193,4,0.07188079920221419,0.07094535751084925,0.050996443377013694,0.09463603841014456
CBBT,50,accum4,tail,shared,0.1,4,0.00014396010228665546,0.00014288825404946693,0.0001102947018807754,0.0001797691991669126,4,0.00393850260347162,0.003625688572526063,0.0032191251919397933,0.00528350807689456,4,0.3030817278124688,0.30187634731901924,0.21092635952305272,0.39764785708878386,4,0.14376159840442837,0.1418907150216985,0.10199288675402739,0.18927207682028913
CBBT,50,accum4,tail,temporal,0.01,4,1.4396010228665546e-05,1.4288825404946692e-05,1.102947018807754e-05,1.797691991669126e-05,4,4.345789694165117e-06,4.106384125831767e-06,3.470611130058997e-06,5.699779394937937e-06,4,0.02530263611820355,0.02596932223660088,0.01721006254520501,0.03206183745440743,4,0.011981828794236845,0.012173091688666723,0.00832749017791987,0.015253641621694061
CBBT,50,accum4,tail,temporal,0.025,4,3.5990025571663865e-05,3.5722063512366733e-05,2.757367547019385e-05,4.494229979172815e-05,4,1.0864474235412792e-05,1.0265960314579417e-05,8.676527825147492e-06,1.4249448487344842e-05,4,0.06325659029550888,0.0649233055915022,0.04302515636301253,0.08015459363601858,4,0.02995457198559211,0.03043272922166681,0.020818725444799676,0.03813410405423515
CBBT,50,accum4,tail,temporal,0.05,4,7.198005114332773e-05,7.144412702473347e-05,5.51473509403877e-05,8.98845995834563e-05,4,2.1728948470825584e-05,2.0531920629158835e-05,1.7353055650294985e-05,2.8498896974689684e-05,4,0.12651318059101777,0.1298466111830044,0.08605031272602506,0.16030918727203716,4,0.05990914397118422,0.06086545844333362,0.04163745088959935,0.0762682081084703
CBBT,50,accum4,tail,temporal,0.1,4,0.00014396010228665546,0.00014288825404946693,0.0001102947018807754,0.0001797691991669126,4,4.345789694165117e-05,4.106384125831767e-05,3.470611130058997e-05,5.699779394937937e-05,4,0.25302636118203553,0.2596932223660088,0.17210062545205013,0.3206183745440743,4,0.11981828794236844,0.12173091688666723,0.0832749017791987,0.1525364162169406
CBBT,50,batch,amp_true,excess,0.0001,16,1.243685728695709e-07,1.3222462730482223e-07,2.063257561530918e-08,2.539191162213683e-07,16,1.7562475201599779e-06,1.726052501138591e-06,1.8479705181405235e-07,4.08264198417804e-06,16,0.0046097059717584675,0.003375016895414166,0.0014089646476363757,0.012409720499682803,16,0.002009911463083204,0.0013911977830272206,0.00028764268565407443,0.006186064307308837
CBBT,50,batch,amp_true,excess,0.0003,16,3.731057186087127e-07,3.966738819144666e-07,6.189772684592753e-08,7.617573486641049e-07,16,5.2687425604799325e-06,5.1781575034157716e-06,5.54391155442157e-07,1.2247925952534118e-05,16,0.0138291179152754,0.010125050686242497,0.0042268939429091264,0.037229161499048403,16,0.00602973438924961,0.004173593349081662,0.0008629280569622231,0.01855819292192651
CBBT,50,batch,amp_true,excess,0.0007,16,8.705800100869965e-07,9.255723911337554e-07,1.4442802930716424e-07,1.7774338135495781e-06,16,1.2293732641119844e-05,1.2082367507970135e-05,1.2935793626983663e-06,2.857849388924628e-05,16,0.03226794180230927,0.023625118267899158,0.009862752533454628,0.08686804349777962,16,0.014069380241582427,0.009738384481190545,0.002013498799578521,0.04330245015116186
CBBT,50,batch,amp_true,excess,0.001,16,1.2436857286957092e-06,1.3222462730482223e-06,2.063257561530918e-07,2.5391911622136832e-06,16,1.7562475201599776e-05,1.726052501138591e-05,1.8479705181405233e-06,4.08264198417804e-05,16,0.04609705971758467,0.03375016895414166,0.014089646476363757,0.12409720499682803,16,0.020099114630832037,0.013911977830272208,0.0028764268565407442,0.06186064307308837
CBBT,50,batch,amp_true,excess,0.003,16,3.731057186087128e-06,3.966738819144666e-06,6.189772684592754e-07,7.617573486641049e-06,16,5.2687425604799334e-05,5.1781575034157726e-05,5.54391155442157e-06,0.0001224792595253412,16,0.13829117915275402,0.10125050686242498,0.04226893942909127,0.3722916149904841,16,0.06029734389249611,0.041735933490816626,0.008629280569622233,0.1855819292192651
CBBT,50,batch,amp_true,full,0.0001,16,1.243685728695709e-07,1.3222462730482223e-07,2.063257561530918e-08,2.539191162213683e-07,16,4.952728686340669e-06,5.176001981426231e-06,7.564988569165077e-07,1.1743619658597835e-05,16,0.0003550731132830416,0.0003277101725054451,5.090656980152172e-05,0.0008444670758134698,16,0.0001648178375832688,0.00015597279106005805,2.3981790754559413e-05,0.000340993467820609
CBBT,50,batch,amp_true,full,0.0003,16,3.731057186087127e-07,3.966738819144666e-07,6.189772684592753e-08,7.617573486641049e-07,16,1.4858186059022004e-05,1.552800594427869e-05,2.269496570749523e-06,3.52308589757935e-05,16,0.0010652193398491246,0.0009831305175163352,0.00015271970940456515,0.0025334012274404087,16,0.0004944535127498063,0.0004679183731801741,7.194537226367823e-05,0.0010229804034618268
CBBT,50,batch,amp_true,full,0.0007,16,8.705800100869965e-07,9.255723911337554e-07,1.4442802930716424e-07,1.7774338135495781e-06,16,3.466910080438468e-05,3.6232013869983614e-05,5.295491998415554e-06,8.220533761018483e-05,16,0.002485511792981291,0.0022939712075381157,0.000356345988610652,0.005911269530694287,16,0.0011537248630828813,0.0010918095374204064,0.0001678725352819159,0.0023869542747442627
CBBT,50,batch,amp_true,full,0.001,16,1.2436857286957092e-06,1.3222462730482223e-06,2.063257561530918e-07,2.5391911622136832e-06,16,4.952728686340669e-05,5.176001981426231e-05,7.564988569165077e-06,0.00011743619658597835,16,0.0035507311328304156,0.0032771017250544507,0.0005090656980152172,0.008444670758134697,16,0.001648178375832688,0.0015597279106005805,0.00023981790754559412,0.0034099346782060897
CBBT,50,batch,amp_true,full,0.003,16,3.731057186087128e-06,3.966738819144666e-06,6.189772684592754e-07,7.617573486641049e-06,16,0.00014858186059022005,0.0001552800594427869,2.2694965707495233e-05,0.00035230858975793505,16,0.010652193398491248,0.009831305175163351,0.0015271970940456516,0.02533401227440409,16,0.004944535127498064,0.0046791837318017416,0.0007194537226367823,0.010229804034618269
CBBT,50,batch,amp_true,shared,0.0001,16,1.243685728695709e-07,1.3222462730482223e-07,2.063257561530918e-08,2.539191162213683e-07,16,4.608884057862877e-06,4.886740673494203e-06,7.335806500697911e-07,1.1011114254008642e-05,16,0.00036472103555510295,0.00033279825765518997,5.3720676556188074e-05,0.000936772793620143,16,0.00016657359039075944,0.00015756492610576316,2.503508820873558e-05,0.0003602629180605934
CBBT,50,batch,amp_true,shared,0.0003,16,3.731057186087127e-07,3.966738819144666e-07,6.189772684592753e-08,7.617573486641049e-07,16,1.3826652173588628e-05,1.4660222020482608e-05,2.200741950209373e-06,3.303334276202592e-05,16,0.0010941631066653087,0.0009983947729655697,0.0001611620296685642,0.0028103183808604287,16,0.0004997207711722783,0.0004726947783172894,7.510526462620672e-05,0.00108078875418178
CBBT,50,batch,amp_true,shared,0.0007,16,8.705800100869965e-07,9.255723911337554e-07,1.4442802930716424e-07,1.7774338135495781e-06,16,3.2262188405040135e-05,3.420718471445942e-05,5.135064550488537e-06,7.707779977806049e-05,16,0.0025530472488857208,0.0023295878035863296,0.0003760447358933165,0.006557409555341001,16,0.001166015132735316,0.0011029544827403418,0.00017524561746114906,0.0025218404264241534
CBBT,50,batch,amp_true,shared,0.001,16,1.2436857286957092e-06,1.3222462730482223e-06,2.063257561530918e-07,2.5391911622136832e-06,16,4.6088840578628766e-05,4.8867406734942023e-05,7.335806500697911e-06,0.00011011114254008641,16,0.00364721035555103,0.0033279825765519,0.0005372067655618807,0.00936772793620143,16,0.0016657359039075944,0.0015756492610576314,0.0002503508820873558,0.003602629180605934
CBBT,50,batch,amp_true,shared,0.003,16,3.731057186087128e-06,3.966738819144666e-06,6.189772684592754e-07,7.617573486641049e-06,16,0.0001382665217358863,0.00014660222020482607,2.2007419502093732e-05,0.0003303334276202592,16,0.01094163106665309,0.0099839477296557,0.0016116202966856422,0.028103183808604288,16,0.004997207711722783,0.004726947783172894,0.0007510526462620674,0.010807887541817801
CBBT,50,batch,amp_true,temporal,0.0001,16,1.243685728695709e-07,1.3222462730482223e-07,2.063257561530918e-08,2.539191162213683e-07,16,4.7695262353898335e-08,4.9052466791885905e-08,2.7976482516601838e-09,1.093883397841261e-07,16,0.00029727112583496397,0.00025306120352103586,1.504658345646695e-05,0.0007105481438509981,16,0.00013828765558790011,0.0001263410283697867,7.066477131675092e-06,0.0002845867954807167
CBBT,50,batch,amp_true,temporal,0.0003,16,3.731057186087127e-07,3.966738819144666e-07,6.189772684592753e-08,7.617573486641049e-07,16,1.4308578706169498e-07,1.471574003756577e-07,8.39294475498055e-09,3.2816501935237824e-07,16,0.0008918133775048917,0.0007591836105631075,4.513975036940085e-05,0.002131644431552994,16,0.00041486296676370024,0.00037902308510936,2.1199431395025274e-05,0.0008537603864421499
CBBT,50,batch,amp_true,temporal,0.0007,16,8.705800100869965e-07,9.255723911337554e-07,1.4442802930716424e-07,1.7774338135495781e-06,16,3.338668364772883e-07,3.433672675432013e-07,1.9583537761621285e-08,7.657183784888826e-07,16,0.002080897880844748,0.0017714284246472508,0.00010532608419526865,0.004973837006956987,16,0.0009680135891153006,0.0008843871985885069,4.946533992172564e-05,0.001992107568365017
CBBT,50,batch,amp_true,temporal,0.001,16,1.2436857286957092e-06,1.3222462730482223e-06,2.063257561530918e-07,2.5391911622136832e-06,16,4.769526235389833e-07,4.90524667918859e-07,2.7976482516601838e-08,1.0938833978412609e-06,16,0.0029727112583496393,0.0025306120352103587,0.0001504658345646695,0.007105481438509981,16,0.001382876555879001,0.0012634102836978668,7.066477131675092e-05,0.0028458679548071667
CBBT,50,batch,amp_true,temporal,0.003,16,3.731057186087128e-06,3.966738819144666e-06,6.189772684592754e-07,7.617573486641049e-06,16,1.43085787061695e-06,1.4715740037565773e-06,8.392944754980552e-08,3.281650193523783e-06,16,0.008918133775048919,0.007591836105631076,0.0004513975036940085,0.021316444315529946,16,0.004148629667637003,0.003790230851093601,0.00021199431395025275,0.008537603864421501
CBBT,50,batch,body,excess,1.0,16,0.000846936945890775,0.0008481120748911053,0.0007499007042497396,0.000951538560912013,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0
CBBT,50,batch,body,full,1.0,16,0.000846936945890775,0.0008481120748911053,0.0007499007042497396,0.000951538560912013,16,0.014857453434051489,0.015063162548288085,0.009160987617775805,0.021073848197526567,16,1.0023320144612122,0.9962491050391447,0.9620039712217759,1.063630478525467,16,0.4760772486307334,0.47744488114904526,0.41093854941307206,0.5364992136623236
CBBT,50,batch,body,shared,1.0,16,0.000846936945890775,0.0008481120748911053,0.0007499007042497396,0.000951538560912013,16,0.01359428230169675,0.013721826150543105,0.007978983430784337,0.018978991137426116,16,1.0053296439303558,0.9971943393566776,0.9584447109212623,1.0882299743373143,16,0.4733931501589096,0.4744068176345349,0.40076405753126676,0.5471219515537208
CBBT,50,batch,body,temporal,1.0,16,0.000846936945890775,0.0008481120748911053,0.0007499007042497396,0.000951538560912013,16,0.00017713373667690665,0.0001855923424233425,0.00010334384359339599,0.0002532046582231067,16,1.0134311099396411,1.0001248157645395,0.9695597230320077,1.1148260626127042,16,0.4824495436981382,0.47499047720823906,0.39739184419374063,0.5483937316837321
CBBT,50,batch,excess,excess,2.0,16,0.0001010524619005082,9.940416930476204e-05,2.4189668692997657e-05,0.0001867092796601355,16,0.0007691545145937854,0.0006260224229537309,0.00014660418148430813,0.002320726980100134,16,1.8498576919751877,1.510691253571909,1.0428232280529122,4.825872781012966,16,0.665932018196162,0.6201936635976868,0.5111752837096901,1.0622248917183723
CBBT,50,batch,excess,full,2.0,16,0.0001010524619005082,9.940416930476204e-05,2.4189668692997657e-05,0.0001867092796601355,16,0.002469953673507991,0.0022628021646227906,0.0004412557968233952,0.006967270126326909,16,0.18014191857267275,0.15172633248946438,0.0259092962543539,0.6260049476178314,16,0.08283635789083378,0.07487854818451309,0.012583609815864752,0.252779065134582
CBBT,50,batch,excess,shared,2.0,16,0.0001010524619005082,9.940416930476204e-05,2.4189668692997657e-05,0.0001867092796601355,16,0.002307448875816442,0.0022137655905810575,0.00041618973101407184,0.006781524651184649,16,0.18710635950046567,0.15351811805918156,0.02662514038490349,0.6999889959705067,16,0.08430254247137597,0.07569172036701577,0.01285445990195582,0.2692008991039267
CBBT,50,batch,excess,temporal,2.0,16,0.0001010524619005082,9.940416930476204e-05,2.4189668692997657e-05,0.0001867092796601355,16,1.792857487281752e-05,1.725669090400822e-05,4.265823391436948e-06,6.066389693204339e-05,16,0.11661767244532492,0.08954274204612273,0.02081702199421042,0.4780787814522495,16,0.0536831884712031,0.041736341643654896,0.010477066157690795,0.19147880348182608
CBBT,50,batch,gate,excess,0.5,16,0.0002779807177830662,0.000268362695351243,8.089016046142206e-05,0.0004962387611158192,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0
CBBT,50,batch,gate,full,0.5,16,0.0002779807177830662,0.000268362695351243,8.089016046142206e-05,0.0004962387611158192,16,0.005584363335490737,0.005176794191309479,0.0024366834727991525,0.010475690728821435,16,0.4007727648017313,0.3304434474826482,0.11517029529604794,0.9412343869339401,16,0.18549088814371917,0.1678511264093609,0.05652194586499853,0.3859300206267379
CBBT,50,batch,gate,shared,0.5,16,0.0002779807177830662,0.000268362695351243,8.089016046142206e-05,0.0004962387611158192,16,0.005525312430115854,0.005120166763194314,0.0024117487106836933,0.010362638816892405,16,0.4384281684732129,0.36110415519636196,0.12655574824287988,1.0696316114952669,16,0.19991761037843997,0.18319158024817614,0.06184254191406339,0.42690257930121656
CBBT,50,batch,gate,temporal,0.5,16,0.0002779807177830662,0.000268362695351243,8.089016046142206e-05,0.0004962387611158192,16,5.019396727470082e-05,3.433070996980173e-05,6.9318280151595445e-06,0.00013681173836949432,16,0.31051016078386706,0.21077670595258657,0.033827001966683055,0.8366813201395648,16,0.14041958062645557,0.11123266103528481,0.017024900949801657,0.3457057760872158
CBBT,50,batch,tail,excess,0.01,16,1.4396010228665546e-05,1.21885456610471e-05,5.54874655790627e-06,2.6529049500823023e-05,16,9.660757773151521e-05,9.349481101275063e-05,1.1534879994413593e-05,0.0002717626259060938,16,0.2053724258047106,0.2032842743808867,0.18599602824655936,0.2354805471663689,16,0.08233162499523969,0.08249086435012887,0.032040465931281,0.13375109132684807
CBBT,50,batch,tail,excess,0.025,16,3.5990025571663865e-05,3.0471364152617752e-05,1.3871866394765675e-05,6.632262375205755e-05,16,0.00024151894432878805,0.0002337370275318766,2.883719998603398e-05,0.0006794065647652346,16,0.5134310645117764,0.5082106859522167,0.4649900706163984,0.5887013679159223,16,0.20582906248809918,0.20622716087532217,0.08010116482820251,0.33437772831712015
CBBT,50,batch,tail,excess,0.05,16,7.198005114332773e-05,6.0942728305235504e-05,2.774373278953135e-05,0.0001326452475041151,16,0.0004830378886575761,0.0004674740550637532,5.767439997206796e-05,0.0013588131295304692,16,1.026862129023553,1.0164213719044335,0.9299801412327968,1.1774027358318446,16,0.41165812497619836,0.41245432175064434,0.16020232965640502,0.6687554566342403
CBBT,50,batch,tail,excess,0.1,16,0.00014396010228665546,0.00012188545661047101,5.54874655790627e-05,0.0002652904950082302,16,0.0009660757773151522,0.0009349481101275064,0.00011534879994413592,0.0027176262590609384,16,2.053724258047106,2.032842743808867,1.8599602824655936,2.3548054716636893,16,0.8233162499523967,0.8249086435012887,0.32040465931281004,1.3375109132684806
CBBT,50,batch,tail,full,0.01,16,1.4396010228665546e-05,1.21885456610471e-05,5.54874655790627e-06,2.6529049500823023e-05,16,0.0004675677203126321,0.0004626146579096525,0.00011493189614061605,0.000914663590716432,16,0.033754046145590424,0.032793035225366376,0.005432277341399492,0.08218196263566421,16,0.01578078513923406,0.015254800349314049,0.0026659902627233813,0.03318484904156149
CBBT,50,batch,tail,full,0.025,16,3.5990025571663865e-05,3.0471364152617752e-05,1.3871866394765675e-05,6.632262375205755e-05,16,0.0011689193007815802,0.0011565366447741313,0.0002873297403515401,0.00228665897679108,16,0.08438511536397607,0.08198258806341595,0.01358069335349873,0.20545490658916055,16,0.03945196284808516,0.03813700087328513,0.006664975656808453,0.08296212260390373
CBBT,50,batch,tail,full,0.05,16,7.198005114332773e-05,6.0942728305235504e-05,2.774373278953135e-05,0.0001326452475041151,16,0.0023378386015631605,0.0023130732895482627,0.0005746594807030802,0.00457331795358216,16,0.16877023072795214,0.1639651761268319,0.02716138670699746,0.4109098131783211,16,0.07890392569617032,0.07627400174657026,0.013329951313616906,0.16592424520780746
CBBT,50,batch,tail,full,0.1,16,0.00014396010228665546,0.00012188545661047101,5.54874655790627e-05,0.0002652904950082302,16,0.004675677203126321,0.004626146579096525,0.0011493189614061605,0.00914663590716432,16,0.3375404614559043,0.3279303522536638,0.05432277341399492,0.8218196263566422,16,0.15780785139234063,0.15254800349314052,0.026659902627233813,0.3318484904156149
CBBT,50,batch,tail,shared,0.01,16,1.4396010228665546e-05,1.21885456610471e-05,5.54874655790627e-06,2.6529049500823023e-05,16,0.00044942940106604387,0.00045025165970994903,9.923226844977592e-05,0.0008927879767731719,16,0.03580104304499024,0.034836800721235024,0.005207181796290709,0.09215357778974127,16,0.016508564736660885,0.0159757276578954,0.002544533638039419,0.03544030854691787
CBBT,50,batch,tail,shared,0.025,16,3.5990025571663865e-05,3.0471364152617752e-05,1.3871866394765675e-05,6.632262375205755e-05,16,0.0011235735026651097,0.0011256291492748726,0.0002480806711244398,0.00223196994193293,16,0.08950260761247561,0.08709200180308757,0.013017954490726772,0.23038394447435318,16,0.041271411841652214,0.03993931914473851,0.006361334095098548,0.08860077136729466
CBBT,50,batch,tail,shared,0.05,16,7.198005114332773e-05,6.0942728305235504e-05,2.774373278953135e-05,0.0001326452475041151,16,0.0022471470053302195,0.002251258298549745,0.0004961613422488796,0.00446393988386586,16,0.17900521522495122,0.17418400360617514,0.026035908981453543,0.46076788894870635,16,0.08254282368330443,0.07987863828947701,0.012722668190197095,0.17720154273458932
CBBT,50,batch,tail,shared,0.1,16,0.00014396010228665546,0.00012188545661047101,5.54874655790627e-05,0.0002652904950082302,16,0.004494294010660439,0.00450251659709949,0.0009923226844977592,0.00892787976773172,16,0.35801043044990244,0.3483680072123503,0.05207181796290709,0.9215357778974127,16,0.16508564736660886,0.15975727657895403,0.02544533638039419,0.35440308546917865
CBBT,50,batch,tail,temporal,0.01,16,1.4396010228665546e-05,1.21885456610471e-05,5.54874655790627e-06,2.6529049500823023e-05,16,4.392804142459792e-06,3.9197622566789075e-06,4.10577124509611e-07,8.696581462943796e-06,16,0.02767597795572361,0.023358244623060513,0.0016118012687993376,0.06853583892346801,16,0.013026810389749788,0.01194384020830293,0.0007812860257636467,0.027505603679498995
CBBT,50,batch,tail,temporal,0.025,16,3.5990025571663865e-05,3.0471364152617752e-05,1.3871866394765675e-05,6.632262375205755e-05,16,1.0982010356149478e-05,9.79940564169727e-06,1.0264428112740274e-06,2.174145365735949e-05,16,0.06918994488930902,0.058395611557651286,0.004029503171998344,0.17133959730867004,16,0.03256702597437447,0.029859600520757326,0.001953215064409117,0.06876400919874749
CBBT,50,batch,tail,temporal,0.05,16,7.198005114332773e-05,6.0942728305235504e-05,2.774373278953135e-05,0.0001326452475041151,16,2.1964020712298957e-05,1.959881128339454e-05,2.052885622548055e-06,4.348290731471898e-05,16,0.13837988977861804,0.11679122311530257,0.008059006343996688,0.3426791946173401,16,0.06513405194874894,0.05971920104151465,0.003906430128818234,0.13752801839749498
CBBT,50,batch,tail,temporal,0.1,16,0.00014396010228665546,0.00012188545661047101,5.54874655790627e-05,0.0002652904950082302,16,4.3928041424597913e-05,3.919762256678908e-05,4.10577124509611e-06,8.696581462943795e-05,16,0.2767597795572361,0.23358244623060515,0.016118012687993375,0.6853583892346802,16,0.13026810389749788,0.1194384020830293,0.007812860257636467,0.27505603679498997
Lewes,50,accum4,amp_true,excess,0.0001,4,2.830637290571758e-07,2.61547209629498e-07,2.163366647437215e-07,3.928238322259858e-07,4,5.248531389754913e-06,5.574454684785617e-06,3.701447160155043e-06,6.143769029293373e-06,4,0.004297648715991969,0.004448976334641629,0.0034426156998394078,0.004850026494845211,4,0.0016387567727831392,0.001701178818485678,0.0012926437001423553,0.001860025754018846
Lewes,50,accum4,amp_true,excess,0.0003,4,8.491911871715273e-07,7.846416288884938e-07,6.490099942311644e-07,1.1784714966779573e-06,4,1.5745594169264736e-05,1.672336405435685e-05,1.1104341480465128e-05,1.8431307087880116e-05,4,0.012892946147975908,0.013346929003924887,0.010327847099518223,0.014550079484535633,4,0.004916270318349417,0.005103536455457034,0.0038779311004270654,0.005580077262056537
Lewes,50,accum4,amp_true,excess,0.0007,4,1.9814461034002305e-06,1.8308304674064856e-06,1.5143566532060503e-06,2.749766825581901e-06,4,3.6739719728284385e-05,3.902118279349932e-05,2.5910130121085298e-05,4.300638320505361e-05,4,0.030083541011943785,0.031142834342491404,0.024098309898875854,0.033950185463916475,4,0.011471297409481974,0.011908251729399745,0.009048505900996488,0.013020180278131921
Lewes,50,accum4,amp_true,excess,0.001,4,2.8306372905717583e-06,2.6154720962949794e-06,2.163366647437215e-06,3.9282383222598585e-06,4,5.248531389754913e-05,5.574454684785617e-05,3.701447160155043e-05,6.143769029293374e-05,4,0.042976487159919696,0.04448976334641629,0.034426156998394075,0.04850026494845212,4,0.01638756772783139,0.01701178818485678,0.012926437001423553,0.01860025754018846
